datetime,total,total_tcp,total_http,total_udp,size,size_tcp,size_http,size_udp
1332563400,16489,7802,6656,2031,14183,7384,306,6493
1332563700,21262,7035,8469,5758,18611,8072,7785,2754
1332564000,11343,3972,6619,752,9211,1752,386,7073
1332564300,17291,4667,7267,5357,6502,2174,1582,2746
1332564600,17197,7518,8715,964,14546,4488,6668,3390
1332564900,13480,384,9715,3381,8325,2379,2829,3117
1332565200,17450,9796,7399,255,4395,310,3321,764
1332565500,21682,8271,7366,6045,7855,1512,1724,4619
1332565800,14438,360,6588,7490,14147,4422,5061,4664
1332566100,10529,4446,1837,4246,16292,7997,2942,5353
1332566400,12343,2888,1261,8194,20804,8815,2431,9558
1332566700,18936,7979,6636,4321,18049,8529,2751,6769
1332567000,14432,5660,1272,7500,14845,9018,4878,949
1332567300,9325,2925,70,6330,12158,5915,3710,2533
1332567600,26980,8729,9855,8396,16032,5248,4387,6397
1332567900,8358,1540,1262,5556,7968,816,5901,1251
1332568200,12696,2401,9314,981,23126,8433,7240,7453
1332568500,19719,5295,7616,6808,8230,4579,1097,2554
1332568800,15309,5831,5585,3893,23801,8536,5854,9411
1332569100,14776,4454,7036,3286,11027,4018,3642,3367
1332569400,11666,2333,5717,3616,12501,9082,422,2997
1332569700,21890,7405,5603,8882,7144,1159,2819,3166
1332570000,7443,1361,5968,114,13911,6158,4669,3084
1332570300,14921,9015,5648,258,14925,1090,6376,7459
1332570600,12647,1100,3736,7811,21979,8540,4464,8975
1332570900,9862,7735,81,2046,29044,9363,9868,9813
1332571200,16961,6950,5567,4444,23056,8161,5616,9279
1332571500,18947,7076,6075,5796,19256,412,9121,9723
1332571800,15382,4629,4227,6526,14194,8791,2619,2784
1332572100,12475,5111,4973,2391,10858,6294,1487,3077
1332572400,22125,6872,7519,7734,18680,6096,7245,5339
1332572700,25744,8172,8462,9110,13240,6490,1382,5368
1332573000,13848,1545,6169,6134,17873,5748,5690,6435
1332573300,16241,5721,1617,8903,9477,126,3041,6310
1332573600,17701,5405,3818,8478,15697,733,8240,6724
1332573900,4046,357,614,3075,13945,6712,6571,662
1332574200,17710,2930,9028,5752,14380,6885,2571,4924
1332574500,10988,236,7128,3624,12966,5478,3097,4391
1332574800,15399,1936,5417,8046,14414,8604,4032,1778
1332575100,8651,1984,4209,2458,4058,1921,381,1756
1332575400,13678,6959,5125,1594,18572,4041,7666,6865
1332575700,14453,1020,4893,8540,15566,4437,1341,9788
1332576000,22405,7827,8710,5868,15767,5082,5846,4839
1332576300,13862,3338,5762,4762,9854,5359,543,3952
1332576600,14538,7750,4788,2000,15899,2094,6499,7306
1332576900,17293,5768,5907,5618,15745,5387,6465,3893
1332577200,15793,4035,4111,7647,21720,9281,5642,6797
1332577500,16948,9175,6926,847,21989,9411,4612,7966
1332577800,9728,6667,1344,1717,10472,3085,1957,5430
1332578100,16280,5052,6349,4879,9996,6678,891,2427
1332578400,12513,7432,1169,3912,8693,3477,650,4566
1332578700,10437,2762,6276,1399,12261,2136,3175,6950
1332579000,6327,1682,4112,533,24429,9780,8372,6277
1332579300,3945,1220,1448,1277,13576,8048,798,4730
1332579600,14121,6470,1168,6483,27460,9446,9799,8215
1332579900,5863,2019,2548,1296,10462,7118,3206,138
1332580200,17936,8481,8945,510,16452,9431,3623,3398
1332580500,13065,4062,342,8661,9757,3911,798,5048
1332580800,20038,7822,7852,4364,9998,6173,935,2890
1332581100,22320,7924,8372,6024,7816,785,2608,4423
1332581400,17328,4180,9623,3525,14923,7096,6676,1151
1332581700,17623,7108,4735,5780,18243,514,7850,9879
1332582000,11323,4412,2417,4494,14326,1030,4293,9003
1332582300,10699,3407,5062,2230,8567,3475,1778,3314
1332582600,15853,8333,7496,24,8241,7604,66,571
1332582900,27157,9997,7705,9455,12102,4070,3598,4434
1332583200,10849,250,7173,3426,13408,9662,694,3052
1332583500,18684,9488,7375,1821,17129,3823,4261,9045
1332583800,13450,5469,1315,6666,17229,6356,2363,8510
1332584100,18057,5570,2549,9938,12664,9933,1905,826
1332584400,5324,1944,3332,48,14472,5801,6876,1795
1332584700,22349,8396,7425,6528,10515,7888,2361,266
1332585000,18389,77,9186,9126,17611,7652,3698,6261
1332585300,19276,6091,7727,5458,22160,7136,6444,8580
1332585600,10893,1933,5819,3141,9403,1323,1020,7060
1332585900,19087,9799,7935,1353,23135,5195,9653,8287
1332586200,21047,6080,9798,5169,3919,2674,149,1096
1332586500,17584,2605,7255,7724,18086,8455,6114,3517
1332586800,17491,1794,9173,6524,5085,294,2617,2174
1332587100,10571,2282,2676,5613,14222,2086,5571,6565
1332587400,20223,8924,2806,8493,16872,3430,4336,9106
1332587700,12695,3850,6938,1907,10394,1267,1529,7598
1332588000,21198,6772,4816,9610,9970,5373,37,4560
1332588300,21600,9775,3072,8753,19757,9002,2123,8632
1332588600,12555,6967,4120,1468,10383,900,2669,6814
1332588900,20140,7883,2914,9343,16474,2012,4760,9702
1332589200,9289,818,2075,6396,6039,479,1553,4007
1332589500,12107,7015,3547,1545,20355,4054,9701,6600
1332589800,17159,4239,3133,9787,9326,977,318,8031
1332590100,11534,5488,565,5481,20451,6565,4358,9528
1332590400,8078,5455,179,2444,10844,4016,3751,3077
1332590700,20304,9168,1559,9577,14471,4478,9246,747
1332591000,10388,1894,3530,4964,10444,489,9774,181
1332591300,11291,4745,6204,342,23996,9288,8170,6538
1332591600,8223,1331,4312,2580,5872,2536,983,2353
1332591900,14191,8201,4155,1835,8978,232,5530,3216
1332592200,15067,1681,8509,4877,24284,6610,9990,7684
1332592500,20388,5484,5446,9458,16112,7169,8422,521
1332592800,14648,7817,1779,5052,16856,2275,5935,8646
1332593100,17083,6616,5090,5377,17750,5078,5408,7264
1332593400,7351,520,3928,2903,8228,5666,2547,15
1332593700,17299,8592,3987,4720,15308,6362,4690,4256
1332594000,13624,3197,2610,7817,16777,9317,4387,3073
1332594300,23772,7419,6377,9976,19285,6440,7825,5020
1332594600,12202,951,1505,9746,14179,1184,7679,5316
1332594900,17115,8071,7356,1688,8160,970,640,6550
1332595200,14628,7952,6454,222,7059,1543,1346,4170
1332595500,14051,1147,3330,9574,18345,9683,1404,7258
1332595800,14376,9060,1739,3577,12425,7686,2624,2115
1332596100,20265,4079,9809,6377,17181,5034,2777,9370
1332596400,20198,4260,6576,9362,21395,9021,7089,5285
1332596700,21354,7178,7555,6621,8389,3995,3387,1007
1332597000,12595,4797,3024,4774,19143,7243,9052,2848
1332597300,15150,8772,2842,3536,16815,3881,7601,5333
1332597600,19790,7321,5591,6878,5941,3855,1141,945
1332597900,14123,3414,3284,7425,12719,9912,2278,529
1332598200,20319,8219,8864,3236,14818,9499,527,4792
1332598500,17876,7385,4846,5645,13683,6915,6194,574
1332598800,10158,777,7352,2029,13419,2481,9012,1926
1332599100,11061,2789,663,7609,11188,9918,891,379
1332599400,11970,5628,1834,4508,21130,7001,8885,5244
1332599700,14236,5471,5344,3421,11186,1250,3581,6355
1332600000,22261,9964,7110,5187,14999,3661,4775,6563
1332600300,20779,8351,5421,7007,25409,6194,9748,9467
1332600600,9241,2085,378,6778,17050,5323,5200,6527
1332600900,16211,6598,1476,8137,798,76,74,648
1332601200,14683,4474,1282,8927,14303,9349,1947,3007
1332601500,8272,1922,2743,3607,15250,7259,2792,5199
1332601800,12766,3939,7680,1147,15245,8395,3115,3735
1332602100,15378,2758,6782,5838,19957,8095,4069,7793
1332602400,17199,7551,5158,4490,13490,3479,6927,3084
1332602700,20839,8220,4374,8245,10100,2142,5069,2889
1332603000,16649,7938,377,8334,20633,5821,4866,9946
1332603300,24231,7874,8153,8204,16624,2455,5681,8488
1332603600,13680,8355,3852,1473,14081,2465,4450,7166
1332603900,14278,2508,7802,3968,12803,9944,975,1884
1332604200,9817,782,6901,2134,15912,3934,2212,9766
1332604500,22196,8463,5752,7981,16426,8727,2934,4765
1332604800,24435,8497,8540,7398,8157,1504,489,6164
1332605100,4401,1334,1284,1783,13184,4306,6419,2459
1332605400,11721,5606,663,5452,12313,8943,2613,757
1332605700,14941,9108,3716,2117,15802,5852,3009,6941
1332606000,16666,1833,5938,8895,11753,4684,4251,2818
1332606300,20919,5230,5733,9956,13787,1607,4730,7450
1332606600,12073,2771,7306,1996,22475,9864,3369,9242
1332606900,12209,361,4644,7204,10658,647,4921,5090
1332607200,13402,1900,2901,8601,12945,3817,6578,2550
1332607500,16334,4518,5778,6038,15098,2708,3345,9045
1332607800,7036,90,6258,688,7685,4605,2838,242
1332608100,14859,901,8937,5021,24759,8844,9456,6459
1332608400,16987,2077,8289,6621,15713,6380,1126,8207
1332608700,13927,5939,928,7060,21322,7232,5414,8676
1332609000,25479,8690,7096,9693,16624,6805,1690,8129
1332609300,12145,3054,7181,1910,20722,8660,4982,7080
1332609600,21730,9163,4737,7830,6348,2890,907,2551
1332609900,22972,9869,6879,6224,22725,6807,7323,8595
1332610200,9821,1104,4216,4501,18391,2877,9434,6080
1332610500,11587,3712,7756,119,9389,5135,413,3841
1332610800,15532,4454,9232,1846,13024,8121,712,4191
1332611100,16507,7920,7510,1077,13752,4265,8283,1204
1332611400,12318,7742,816,3760,15880,5168,9987,725
1332611700,20233,8749,8809,2675,13500,5647,6176,1677
1332612000,8880,509,2515,5856,15710,5220,6144,4346
1332612300,19993,6995,3197,9801,13728,4226,5193,4309
1332612600,5708,627,994,4087,14662,2664,5408,6590
1332612900,27476,8240,9254,9982,19112,5435,3844,9833
1332613200,10678,3423,2665,4590,13455,3150,909,9396
1332613500,18377,2707,9857,5813,10645,6088,1504,3053
1332613800,11738,90,9107,2541,18773,2964,6086,9723
1332614100,22751,6996,7228,8527,23650,8609,5362,9679
1332614400,9495,3270,3014,3211,19427,5116,6285,8026
1332614700,7886,820,203,6863,22440,6445,8786,7209
1332615000,7724,2265,5337,122,15314,4532,6648,4134
1332615300,23983,9938,7510,6535,22117,8202,4513,9402
1332615600,19317,7064,2549,9704,15089,7401,7590,98
1332615900,10339,1163,7988,1188,11686,3017,1986,6683
1332616200,8830,1401,4859,2570,12464,2278,5821,4365
1332616500,17018,4750,7976,4292,11274,3234,7856,184
1332616800,16694,8067,5239,3388,16690,3631,7583,5476
1332617100,12971,2038,2298,8635,16212,7086,8544,582
1332617400,15916,9002,544,6370,24032,8843,7175,8014
1332617700,15152,6133,3558,5461,9456,4162,2363,2931
1332618000,13274,4648,7087,1539,8869,12,2106,6751
1332618300,16531,6472,8195,1864,18040,4882,7804,5354
1332618600,17240,5707,9851,1682,18455,7656,2124,8675
1332618900,9577,3673,3912,1992,19063,4313,7093,7657
1332619200,14929,6715,6785,1429,19545,9857,4064,5624
1332619500,22093,5726,6761,9606,14054,3048,1767,9239
1332619800,13933,6290,6764,879,15038,3351,7361,4326
1332620100,19674,8770,8022,2882,16591,2780,3982,9829
1332620400,11896,5536,5379,981,12293,7843,599,3851
1332620700,19134,8243,9706,1185,10745,6633,3493,619
1332621000,20831,8418,2702,9711,12169,3732,7043,1394
1332621300,6454,809,4390,1255,17403,5679,9321,2403
1332621600,6334,631,1993,3710,16806,7617,6521,2668
1332621900,16752,7503,4077,5172,20324,4648,9544,6132
1332622200,11307,1096,5581,4630,11275,3268,7989,18
1332622500,18762,9914,3158,5690,10028,1576,88,8364
1332622800,15933,2137,4333,9463,12508,9030,3397,81
1332623100,24787,7247,9967,7573,15408,9683,3673,2052
1332623400,18144,5800,9096,3248,18839,8317,2097,8425
1332623700,10588,1317,7275,1996,21999,5983,6177,9839
1332624000,13665,3694,6296,3675,6598,1323,3657,1618
1332624300,19151,6386,4901,7864,19252,677,9125,9450
1332624600,11584,3582,5416,2586,17034,4530,4838,7666
1332624900,22268,6750,9461,6057,2902,800,805,1297
1332625200,23756,7268,9482,7006,21324,4686,9923,6715
1332625500,14882,1889,6049,6944,20889,9980,1065,9844
1332625800,26644,8265,9123,9256,13029,2326,785,9918
1332626100,12659,2539,8343,1777,19695,3482,8314,7899
1332626400,15418,6293,5490,3635,13095,7252,3532,2311
1332626700,17921,4621,9968,3332,15467,879,8880,5708
1332627000,18852,6542,7367,4943,9920,6755,2946,219
1332627300,17820,2027,7206,8587,12892,4132,6247,2513
1332627600,16619,1726,5720,9173,17500,2554,7806,7140
1332627900,17766,9697,1481,6588,27936,9239,8941,9756
1332628200,16388,4935,4131,7322,20933,7453,3556,9924
1332628500,16584,3694,3580,9310,19682,7892,2293,9497
1332628800,15157,9400,4670,1087,17130,4727,6362,6041
1332629100,20001,9190,1714,9097,13757,92,3916,9749
1332629400,11149,5396,2348,3405,10290,5264,2540,2486
1332629700,18284,2980,5962,9342,21609,3670,9280,8659
1332630000,17574,6689,4490,6395,12266,5690,4074,2502
1332630300,17723,2846,8567,6310,14003,2591,6184,5228
1332630600,17987,9943,2875,5169,16271,3379,4766,8126
1332630900,11502,6877,1043,3582,17093,8086,8863,144
1332631200,11263,944,4379,5940,5267,540,1857,2870
1332631500,5962,985,1226,3751,24656,6318,8724,9614
1332631800,13023,7488,4134,1401,15112,9062,4010,2040
1332632100,11100,6319,825,3956,4715,483,3069,1163
1332632400,12883,5792,2061,5030,22652,8703,4209,9740
1332632700,12336,4505,573,7258,19147,3422,6914,8811
1332633000,20875,6297,5514,9064,11236,8273,1800,1163
1332633300,19324,6301,7164,5859,21374,8464,7217,5693
1332633600,20052,6154,6039,7859,16646,326,8881,7439
1332633900,11927,5071,2982,3874,16610,6644,2563,7403
1332634200,13927,5938,5377,2612,18613,8450,1337,8826
1332634500,18295,7165,5130,6000,11742,4298,4073,3371
1332634800,15297,836,6677,7784,18392,6751,6440,5201
1332635100,12673,440,6220,6013,9252,1008,6194,2050
1332635400,15833,9606,4683,1544,25301,6001,9394,9906
1332635700,17379,7840,9163,376,17073,2066,6608,8399
1332636000,22985,7919,5335,9731,17520,5644,5866,6010
1332636300,17568,7487,4746,5335,7854,234,4851,2769
1332636600,13048,8373,1126,3549,20805,9914,4744,6147
1332636900,18587,3510,8091,6986,11996,5764,2713,3519
1332637200,13322,4216,4961,4145,11891,7297,490,4104
1332637500,3582,745,1320,1517,9389,6929,599,1861
1332637800,20224,6989,7576,5659,13625,3621,2260,7744
1332638100,11914,7098,3358,1458,12004,635,8262,3107
1332638400,11179,541,6015,4623,15118,5060,389,9669
1332638700,16229,2487,9789,3953,18629,8004,9679,946
1332639000,14093,139,8865,5089,16201,5643,7188,3370
1332639300,11646,1380,4526,5740,17987,5708,5857,6422
1332639600,18106,8355,706,9045,12143,4399,2028,5716
1332639900,10895,4191,391,6313,15618,6941,7484,1193
1332640200,17977,3207,8916,5854,24359,7953,9079,7327
1332640500,14705,3360,6639,4706,10244,3126,4240,2878
1332640800,10009,2918,2751,4340,6151,1031,3441,1679
1332641100,19893,8814,7537,3542,15048,9424,4650,974
1332641400,23054,7216,7529,8309,23863,7264,9505,7094
1332641700,16052,7715,4262,4075,13100,501,7878,4721
1332642000,3792,1155,1089,1548,22343,6217,9293,6833
1332642300,6217,1075,2076,3066,15266,3833,8262,3171
1332642600,14206,4755,53,9398,11294,8172,849,2273
1332642900,3817,2465,729,623,11544,2003,8291,1250
1332643200,13113,1226,7292,4595,17327,5112,6244,5971
1332643500,13502,1148,9738,2616,10456,996,3564,5896
1332643800,18289,8109,5624,4556,11725,6885,3521,1319
1332644100,7865,5021,1905,939,17497,8381,7529,1587
1332644400,13305,1364,9725,2216,17745,8498,3269,5978
1332644700,10591,1608,374,8609,13805,3821,6447,3537
1332645000,11158,310,8496,2352,1321,118,199,1004
1332645300,11495,955,1822,8718,22387,7962,5767,8658
1332645600,11665,30,6209,5426,15139,5896,1303,7940
1332645900,15050,2157,7132,5761,14604,8475,2215,3914
1332646200,9201,473,7459,1269,11455,2148,922,8385
1332646500,15332,2524,6920,5888,18169,2066,9547,6556
1332646800,23720,9126,9549,5045,11566,3683,6351,1532
1332647100,22631,6545,6919,9167,25646,7711,8603,9332
1332647400,20309,5955,9939,4415,10986,1579,7432,1975
1332647700,13256,2339,3083,7834,19131,9446,2577,7108
1332648000,16740,9275,6606,859,16436,3659,3230,9547
1332648300,5845,1928,345,3572,14936,2632,7921,4383
1332648600,19697,8430,7630,3637,26891,9088,9927,7876
1332648900,16976,6677,4819,5480,15680,2328,5501,7851
1332649200,17272,6897,3503,6872,14789,5281,3153,6355
1332649500,19003,1587,7563,9853,11462,1344,179,9939
1332649800,15003,4561,7669,2773,16168,8822,1646,5700
1332650100,6431,4160,2157,114,19973,5522,5525,8926
1332650400,14980,8473,3185,3322,15379,2364,7887,5128
1332650700,29465,9987,9758,9720,24163,7827,8300,8036
1332651000,24240,8148,6155,9937,23488,9322,6990,7176
1332651300,15263,3043,3459,8761,13854,781,6751,6322
1332651600,5975,423,4816,736,22339,4668,8724,8947
1332651900,12653,5507,3301,3845,12545,6198,3452,2895
1332652200,7236,165,5353,1718,8912,2101,6057,754
1332652500,19673,9869,8299,1505,15067,5236,6322,3509
1332652800,12932,1780,1407,9745,18000,9531,5788,2681
1332653100,13148,192,9619,3337,17327,2371,9519,5437
1332653400,17202,3335,9735,4132,19161,7406,2761,8994
1332653700,24075,9359,6708,8008,6449,4253,908,1288
1332654000,14786,4285,8879,1622,21318,7909,9540,3869
1332654300,17282,2867,4733,9682,8579,5113,421,3045
1332654600,23530,7005,9919,6606,20573,9525,2854,8194
1332654900,11611,8704,460,2447,15582,311,5776,9495
1332655200,15879,5382,4427,6070,16782,9738,5672,1372
1332655500,15124,5830,7356,1938,26371,8878,8993,8500
1332655800,4397,1872,1745,780,21671,7531,8101,6039
1332656100,15156,3094,8242,3820,13736,4818,4794,4124
1332656400,23675,6013,8603,9059,9492,7454,195,1843
1332656700,23751,8334,6187,9230,16049,9055,4,6990
1332657000,7187,5035,1816,336,12903,3448,390,9065
1332657300,11442,3906,4718,2818,20121,7930,7378,4813
1332657600,18218,7585,7042,3591,9178,5946,287,2945
1332657900,22084,7074,9194,5816,23054,9841,6625,6588
1332658200,15180,5755,4613,4812,4982,57,2287,2638
1332658500,17592,3370,5238,8984,12283,2246,4018,6019
1332658800,10754,1656,6594,2504,1658,217,46,1395
1332659100,13273,1352,2920,9001,13738,3081,5751,4906
1332659400,13522,560,9631,3331,13941,7359,3340,3242
1332659700,16317,258,6993,9066,27440,7847,9682,9911
1332660000,15827,6443,1893,7491,3656,1510,30,2116
1332660300,11245,5602,1371,4272,14984,6767,1161,7056
1332660600,17155,9195,3214,4746,25388,7284,8420,9684
1332660900,17997,647,9376,7974,14978,2903,3751,8324
1332661200,20626,5452,5752,9422,16817,5985,6150,4682
1332661500,17747,2134,6013,9600,14936,4294,915,9727
1332661800,24685,8887,8500,7298,17826,6163,3671,7992
1332662100,10832,3359,6803,670,22375,7954,6842,7579
1332662400,14829,8572,4901,1356,22749,6314,7223,9212
1332662700,19325,5118,9171,5036,21663,9404,4676,7583
1332663000,16859,4139,6663,6057,13507,5207,745,7555
1332663300,8865,7002,333,1530,21562,6132,8252,7178
1332663600,11403,5993,1882,3528,18327,5527,6556,6244
1332663900,11718,6729,2042,2947,26122,8709,8526,8887
1332664200,7928,96,4795,3037,21129,9505,9499,2125
1332664500,21933,7185,8210,6538,22662,8004,8281,6377
1332664800,12533,3225,302,9006,21209,8390,9178,3641
1332665100,11786,1674,1954,8158,14550,1262,7287,6001
1332665400,14841,7644,4550,2647,16156,6070,1955,8131
1332665700,9489,1095,5525,2869,18683,9887,3770,5026
1332666000,14012,826,5574,7612,15497,2682,7350,5465
1332666300,17736,6804,9345,1587,21476,9502,8073,3901
1332666600,11257,7199,2938,1120,7301,530,4310,2461
1332666900,4737,562,3989,186,17201,4441,9579,3181
1332667200,23684,7351,9325,7008,25284,6979,9934,8371
1332667500,17992,7860,1047,9085,3342,738,200,2404
1332667800,8244,2857,4678,709,15785,6993,513,8279
1332668100,25024,9591,9520,5913,12030,1631,1854,8545
1332668400,16315,1338,9840,5137,11411,82,2978,8351
1332668700,11456,6580,2852,2024,20968,5247,7342,8379
1332669000,18743,4227,8279,6237,12751,6041,5847,863
1332669300,12868,672,7521,4675,14531,2602,5278,6651
1332669600,16864,1753,9078,6033,11581,5553,605,5423
1332669900,12258,119,6355,5784,10707,1391,2935,6381
1332670200,14255,9008,3868,1379,8314,4946,2294,1074
1332670500,26587,9629,7754,9204,20490,8436,3755,8299
